date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2024-01-04,stock,603619.SH,mid,bullish,3,0.74,1.0,中曼石油:中曼石油关于油田项目勘探开发进展的公告,https://data.eastmoney.com/notices/detail/603619/AN202401031616222550.html
2024-01-09,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于2023年第四季度签订合同情况的公告,https://data.eastmoney.com/notices/detail/603619/AN202401081616768467.html
2024-01-10,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于为全资孙公司提供担保的公告,https://data.eastmoney.com/notices/detail/603619/AN202401091616872620.html
2024-01-26,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于以集中竞价交易方式回购股份的回购报告书,https://data.eastmoney.com/notices/detail/603619/AN202401251618107656.html
2024-01-26,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油第三届董事会第四十四次会议决议公告,https://data.eastmoney.com/notices/detail/603619/AN202401251618107657.html
2024-01-30,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油2023年年度业绩预增公告,https://data.eastmoney.com/notices/detail/603619/AN202401291619275215.html
2024-02-02,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于以集中竞价交易方式首次回购股份暨回购股份进展情况的公告,https://data.eastmoney.com/notices/detail/603619/AN202402011620010567.html
2024-02-02,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于回购股份事项前十大股东和前十大无限售条件股东持股情况的公告,https://data.eastmoney.com/notices/detail/603619/AN202402011620010570.html
2024-02-24,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于为全资子公司提供担保的公告,https://data.eastmoney.com/notices/detail/603619/AN202402231623221308.html
2024-03-05,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于以集中竞价交易方式回购股份进展情况的公告,https://data.eastmoney.com/notices/detail/603619/AN202403041625384488.html
2024-03-16,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于召开2024年第一次临时股东大会的通知,https://data.eastmoney.com/notices/detail/603619/AN202403151626838943.html
