date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2023-01-07,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于为全资孙公司提供担保的公告,https://data.eastmoney.com/notices/detail/603619/AN202301061581758808.html
2023-01-13,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油关于2022年第四季度签订合同情况的公告,https://data.eastmoney.com/notices/detail/603619/AN202301121581918245.html
2023-01-13,stock,603619.SH,mid,bearish,4,0.82,1.0,中曼石油:中曼石油关于股东减持达1%的提示性公告,https://data.eastmoney.com/notices/detail/603619/AN202301121581918247.html
2023-01-20,stock,603619.SH,mid,bullish,4,0.82,1.0,中曼石油:中曼石油2022年年度业绩预增公告,https://data.eastmoney.com/notices/detail/603619/AN202301191582161102.html
2023-02-10,stock,603619.SH,mid,bearish,3,0.74,1.0,中曼石油:中曼石油天然气集团股份有限公司股东减持股份进展公告,https://data.eastmoney.com/notices/detail/603619/AN202302091582945661.html
2023-02-23,stock,603619.SH,mid,bullish,3,0.74,1.0,中曼石油:中曼石油关于新疆温宿项目勘探进展的公告,https://data.eastmoney.com/notices/detail/603619/AN202302221583554509.html
2023-03-01,stock,603619.SH,short,bearish,3,0.74,1.0,中曼石油:中曼石油关于2023年度向特定对象发行股票摊薄即期回报的风险提示及填补回报措施和相关主体承诺(修订稿)的公告,https://data.eastmoney.com/notices/detail/603619/AN202302281583873079.html
2023-03-01,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于2023年度向特定对象发行股票预案(二次修订稿)修订情况说明的公告,https://data.eastmoney.com/notices/detail/603619/AN202302281583873080.html
2023-03-01,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油关于召开2023年第一次临时股东大会的通知,https://data.eastmoney.com/notices/detail/603619/AN202302281583873065.html
2023-03-01,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油天然气集团股份有限公司2023年度向特定对象发行股票方案论证分析报告,https://data.eastmoney.com/notices/detail/603619/AN202302281583873081.html
2023-03-01,stock,603619.SH,mid,neutral,2,0.62,1.0,中曼石油:中曼石油天然气集团股份有限公司2023年度向特定对象发行股票预案(二次修订稿),https://data.eastmoney.com/notices/detail/603619/AN202302281583873066.html
