date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2022-01-12,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于重要参股子公司中巨芯科技股份有限公司首次公开发行股票并在科创板上市申请获上海证券交易所受理的公告,https://data.eastmoney.com/notices/detail/600160/AN202201111539780609.html
2022-01-25,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年1-4季度主要经营数据公告,https://data.eastmoney.com/notices/detail/600160/AN202201241542350264.html
2022-01-25,stock,600160.SH,mid,bullish,4,0.82,1.0,600160:巨化股份2021年年度业绩预增公告,https://data.eastmoney.com/notices/detail/600160/AN202201241542350265.html
2022-01-25,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份独立董事关于董事会八届十七次会议审议事项的独立意见,https://data.eastmoney.com/notices/detail/600160/AN202201241542350266.html
2022-01-25,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份董事会八届十七次会议决议暨计提固定资产减值准备公告,https://data.eastmoney.com/notices/detail/600160/AN202201241542350267.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:关于巨化股份在巨化集团财务有限公司存贷款业务情况的专项审核报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674734.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:关于巨化股份非经营性资金占用及其他关联资金往来情况汇总表的专项审计报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674733.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年年度利润分配方案公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674742.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年年度报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674736.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年年度报告摘要,https://data.eastmoney.com/notices/detail/600160/AN202204211560674821.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年度内部控制评价报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674830.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年度审计报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674834.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份2021年度环境、社会及公司治理(ESG)报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674829.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份为子公司担保公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674833.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于会计政策变更的公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674838.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于使用暂时闲置自有资金委托理财的公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674743.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于修订《公司章程》部分条款的公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674836.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于募集资金年度存放与使用情况的专项报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674740.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于召开2021年年度股东大会的通知,https://data.eastmoney.com/notices/detail/600160/AN202204211560674823.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份关于巨化集团财务有限责任公司2021年度存款风险评估的报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674832.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份内部控制审计报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674735.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份募集资金年度存放与使用情况鉴证报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674737.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份新增48ktaVDF和23.5ktaPVDF技改扩建项目工程建设关联交易公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674741.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份日常关联交易公告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674819.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份独立董事2021年度述职报告,https://data.eastmoney.com/notices/detail/600160/AN202204211560674820.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份独立董事关于公司2021年度对外担保情况的专项说明及独立意见,https://data.eastmoney.com/notices/detail/600160/AN202204211560674739.html
2022-04-22,stock,600160.SH,mid,neutral,2,0.62,1.0,600160:巨化股份独立董事关于董事会八届十八次会议有关审议事项的事前认可意见,https://data.eastmoney.com/notices/detail/600160/AN202204211560674837.html
