date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2025-01-24,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年年度业绩预告,https://data.eastmoney.com/notices/detail/603516/AN202501231642486126.html
2025-02-26,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2025年第一次独立董事专门会议决议,https://data.eastmoney.com/notices/detail/603516/AN202502251643482623.html
2025-02-26,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于预计2025年度日常关联交易的公告,https://data.eastmoney.com/notices/detail/603516/AN202502251643482621.html
2025-02-26,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第四届监事会第三次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202502251643482622.html
2025-02-26,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第四届董事会第三次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202502251643482619.html
2025-04-12,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于归还募集资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202504111654818871.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:中山证券有限责任公司关于北京淳中科技股份有限公司2024年度募集资金存放与使用的专项核查意见,https://data.eastmoney.com/notices/detail/603516/AN202504221660570624.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:中山证券有限责任公司关于北京淳中科技股份有限公司部分募集资金投资项目结项并将节余募集资金永久补充流动资金的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202504221660570645.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京市中伦律师事务所关于北京淳中科技股份有限公司2023年股票期权激励计划第二个行权期行权条件成就及注销部分股票期权的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202504221660570636.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年年度报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570635.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年年度报告摘要,https://data.eastmoney.com/notices/detail/603516/AN202504221660570651.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年度内部控制审计报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570644.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年度内部控制评价报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570625.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年度募集资金存放与实际使用情况的专项报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570640.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年度审计报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570641.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2024年度董事会审计委员会履职情况报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570648.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2025年第二次独立董事专门会议决议,https://data.eastmoney.com/notices/detail/603516/AN202504221660571459.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司信息披露管理办法,https://data.eastmoney.com/notices/detail/603516/AN202504221660570622.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2023年股票期权激励计划第二个行权期行权条件成就的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570630.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2024年度利润分配方案的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660571458.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于会计师事务所2024年度履职情况评估报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660571462.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于会计政策变更的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570626.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于使用部分闲置自有资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570643.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于修订《公司章程》及相关议事规则的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570646.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于召开2024年年度股东大会的通知,https://data.eastmoney.com/notices/detail/603516/AN202504221660571461.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于注销部分股票期权的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570634.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于确认2024年日常关联交易执行情况及2025年预计日常关联交易的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570627.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于续聘2025年度审计机构的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570649.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于部分募集资金投资项目结项并将节余募集资金永久补充流动资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202504221660571457.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关联交易管理办法,https://data.eastmoney.com/notices/detail/603516/AN202504221660570637.html
2025-04-23,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司募集资金年度存放与使用情况鉴证报告,https://data.eastmoney.com/notices/detail/603516/AN202504221660570623.html
