date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2022-01-05,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于可转债转股结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/603516/AN202201041538452066.html
2022-01-19,stock,603516.SH,mid,bearish,4,0.82,1.0,603516:北京淳中科技股份有限公司关于债券持有人减持公司可转换公司债券的公告,https://data.eastmoney.com/notices/detail/603516/AN202201181541145733.html
2022-02-11,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京市金杜律师事务所关于北京淳中科技股份有限公司2019年股票期权与限制性股票激励计划之回购注销部分限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202202101546133996.html
2022-02-11,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京淳中科技股份有限公司关于股权激励限制性股票回购注销实施公告,https://data.eastmoney.com/notices/detail/603516/AN202202101546133997.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:中山证券有限责任公司关于北京淳中科技股份有限公司使用部分闲置募集资金暂时补充流动资金的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202202211548354146.html
2022-02-22,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京市金杜律师事务所关于淳中科技2019年激励计划限制性股票第二个解除限售期解除限售条件成就、股票期权第二个行权期符合行权条件、回购注销部分限制性股票及注销部分股票期权事项的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202202211548354149.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于2019年股票期权与限制性股票激励计划第二期解除限售条件成就及第二个行权期符合行权条件的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354150.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于使用闲置募集资金暂时补充流动资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354148.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于变更证券事务代表的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354154.html
2022-02-22,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京淳中科技股份有限公司关于回购注销部分限制性股票减资暨通知债权人的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354151.html
2022-02-22,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京淳中科技股份有限公司关于回购注销部分限制性股票及注销部分股票期权的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354155.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于归还募集资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354156.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司独立董事关于第三届董事会第六次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/603516/AN202202211548354147.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司第三届监事会第四次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354152.html
2022-02-22,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司第三届董事会第六次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202202211548354153.html
2022-02-23,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于2019年股票期权与限制性股票激励计划限制性股票第二个解除限售期解除限售暨上市公告,https://data.eastmoney.com/notices/detail/603516/AN202202221548538120.html
2022-03-10,stock,603516.SH,mid,bullish,3,0.74,1.0,603516:北京淳中科技股份有限公司关于部分股票期权注销完成的公告,https://data.eastmoney.com/notices/detail/603516/AN202203091551553567.html
2022-03-11,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:中山证券有限责任公司关于北京淳中科技股份有限公司2021年持续督导工作现场检查报告,https://data.eastmoney.com/notices/detail/603516/AN202203101551765928.html
2022-03-16,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于变更持续督导保荐代表人的公告,https://data.eastmoney.com/notices/detail/603516/AN202203151552777959.html
2022-04-02,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于可转债转股结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/603516/AN202204011556524376.html
2022-04-09,stock,603516.SH,mid,neutral,2,0.62,1.0,603516:北京淳中科技股份有限公司关于职工代表监事辞职并补选职工代表监事的公告,https://data.eastmoney.com/notices/detail/603516/AN202204081558008332.html
2022-04-13,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京市金杜律师事务所关于北京淳中科技股份有限公司2019年股票期权与限制性股票激励计划之回购注销部分限制性股票的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202204121558852374.html
2022-04-13,stock,603516.SH,mid,bullish,4,0.82,1.0,603516:北京淳中科技股份有限公司关于股权激励限制性股票回购注销实施公告,https://data.eastmoney.com/notices/detail/603516/AN202204121558852376.html
